id,indice_tiempo,produccion_petroleo_crudo_ypf_sa,produccion_petroleo_crudo_pan_american_energy_llc,produccion_petroleo_crudo_pluspetrol_sa,produccion_petroleo_crudo_sinopec_argentina,produccion_petroleo_crudo_tecpetrol_sa,produccion_petroleo_crudo_total_austral_sa,produccion_petroleo_crudo_chevron_argentina_srl,produccion_petroleo_crudo_enap_sipetrol_argentina_sa,produccion_petroleo_crudo_petrobras_argentina_sa,produccion_gas_natural_ypf_sa,produccion_gas_natural_pan_american_energy_llc,produccion_gas_natural_pluspetrol_sa,produccion_gas_natural_sinopec_argentina_exploration,produccion_gas_natural_tecpetrol_sa,produccion_gas_natural_total_austral_sa,produccion_gas_natural_chevron_argentina_srl,produccion_gas_natural_enap_sipetrol_argentina_sa,produccion_gas_natural_petrobras_argentina_sa,ventas_gasoil_ypf,ventas_gasoil_essoaxion,ventas_gasoil_shell,ventas_gasoil_petrobras,ventas_gasoil_oil,ventas_naftas_ypf,ventas_naftas_essoaxion,ventas_naftas_shell,ventas_naftas_petrobras,ventas_naftas_oil
1,1999-01-01,1845878.0,276624.9,89038.0,0.0,142838.95,248928.84,0.0,0.0,0.0,1072031.66,394507.49,49478.34,229970.71,0.0,326415.0,0.0,0.0,0.0,408683.0,137020.0,139465.0,0.0,0.0,205505.0,72774.0,91014.0,0.0,0.0
2,1999-02-01,1436613.0,248901.31,78518.4,0.0,125806.66,265902.26,0.0,0.0,0.0,994340.25,471047.74,42361.52,202742.08,0.0,272673.0,0.0,0.0,0.0,379980.0,142655.0,135167.0,0.0,0.0,186777.0,65786.0,87378.0,0.0,0.0
3,1999-03-01,1626709.0,267909.4,84988.0,0.0,135895.41,275314.59,0.0,0.0,0.0,1213937.4,492493.11,50164.99,214812.87,0.0,300931.0,0.0,0.0,0.0,447200.0,162836.0,162181.0,0.0,0.0,197474.0,73013.0,96428.0,0.0,0.0
4,1999-04-01,1569934.3,249041.42,85540.0,0.0,133529.03,257288.55,0.0,0.0,0.0,1179783.33,460340.41,49867.28,233041.86,0.0,331279.0,0.0,0.0,0.0,445760.0,164157.0,153735.0,0.0,0.0,186014.0,69079.0,89468.0,0.0,0.0
5,1999-05-01,1618203.2,257632.18,90024.0,0.0,141502.01,256469.9,0.0,0.0,0.0,1381478.07,634605.26,49961.05,272700.46,0.0,366900.0,0.0,0.0,0.0,470166.0,167133.0,166445.0,0.0,0.0,181994.0,70429.0,85745.0,0.0,0.0
6,1999-06-01,1450881.2,244613.24,90002.0,0.0,137918.23,195418.0,0.0,0.0,0.0,1438414.67,706253.1,49214.34,268423.34,0.0,364930.0,0.0,0.0,0.0,482541.0,156749.0,159452.0,0.0,0.0,177637.0,67453.0,85716.0,0.0,0.0
7,1999-07-01,1448329.0,251024.62,93870.1,0.0,146948.63,251607.3,0.0,0.0,0.0,227698.82,463449.8,48655.08,277057.67,0.0,402713.6,0.0,0.0,0.0,473156.0,154349.0,161438.0,0.0,0.0,192028.0,69446.0,93686.0,0.0,0.0
8,1999-08-01,1565287.48,247649.85,96843.1,0.0,144574.75,263361.4,0.0,0.0,0.0,1363680.34,461645.18,47775.83,278390.21,0.0,411428.2,0.0,0.0,0.0,471913.0,167024.0,162892.0,0.0,0.0,188259.0,69685.0,88053.0,0.0,0.0
9,1999-09-01,1471254.8,243774.56,92272.0,0.0,143092.79,242455.8,0.0,0.0,0.0,1130337.84,578054.23,45804.11,286827.43,0.0,384044.1,0.0,0.0,0.0,458636.0,158579.0,165527.0,0.0,0.0,183972.0,65955.0,85310.0,0.0,0.0
10,1999-10-01,1452010.56,250079.51,93392.4,0.0,156240.5,250550.2,0.0,0.0,0.0,1047492.9,610438.12,46153.1,320134.68,0.0,402876.6,0.0,0.0,0.0,470131.0,157163.0,160508.0,0.0,0.0,187932.0,69607.0,90342.0,0.0,0.0
11,1999-11-01,1379088.0,235618.0,86239.22,0.0,148565.92,240332.1,0.0,0.0,0.0,928336.58,595660.02,34662.0,306995.26,0.0,366291.08,0.0,0.0,0.0,481209.0,172184.0,172750.0,0.0,0.0,177373.0,64694.0,89511.0,0.0,0.0
12,1999-12-01,1434064.27,246702.0,89542.97,0.0,151444.34,247676.0,0.0,0.0,0.0,964528.57,630818.65,34741.0,290745.34,0.0,371743.58,0.0,0.0,0.0,484710.0,174607.0,172011.0,0.0,0.0,201841.0,73776.0,101677.0,0.0,0.0
13,2000-01-01,1423590.75,290054.81,92351.3,0.0,150093.11,240972.9,0.0,0.0,0.0,993102.15,642242.17,42096.98,271259.55,0.0,394153.23,0.0,0.0,0.0,421226.0,152418.0,153462.0,0.0,0.0,184284.0,63291.0,89234.0,0.0,0.0
14,2000-02-01,1330569.46,196655.83,85277.97,0.0,146291.23,176508.8,0.0,0.0,0.0,1011624.74,605193.88,39239.57,279374.33,0.0,379208.14,0.0,0.0,0.0,412039.0,141890.0,148332.0,0.0,0.0,168291.0,58688.0,84283.0,0.0,0.0
15,2000-03-01,1414788.21,163037.67,86730.1,0.0,152936.96,180707.6,4508.6,0.0,0.0,1093022.74,659470.76,45853.13,258000.65,0.0,368135.5,0.0,0.0,11181.63,475712.0,166000.0,177116.0,0.0,0.0,173092.0,63045.0,86817.0,0.0,0.0
16,2000-04-01,1337362.86,249312.1,89026.27,0.0,148517.42,172379.2,3962.8,0.0,0.0,1129361.14,597380.59,68604.35,278592.51,0.0,384212.28,0.0,0.0,9087.22,437816.0,145537.0,160184.0,0.0,0.0,166557.0,63437.0,82949.0,0.0,0.0
17,2000-05-01,1371762.68,266179.25,95789.9,0.0,157871.79,185311.4,5222.92,0.0,0.0,1357553.14,719735.38,142214.95,344040.61,0.0,428470.15,0.0,0.0,10295.2,453797.0,143893.0,166396.0,0.0,0.0,157992.0,61964.0,79600.0,0.0,0.0
18,2000-06-01,1297260.02,258702.8,99051.0,0.0,149625.32,180697.1,355204.02,0.0,0.0,1373959.4,707127.19,142233.01,334088.78,0.0,412981.71,0.0,0.0,87346.38,443011.0,148165.0,165359.0,0.0,0.0,153217.0,60345.0,80232.0,0.0,0.0
19,2000-07-01,1268823.66,256985.14,104874.49,0.0,146632.78,185374.9,368571.79,0.0,0.0,1362856.12,760756.29,155848.6,364268.58,0.0,447892.68,0.0,0.0,92625.17,458827.0,143358.0,167763.0,0.0,0.0,162536.0,62791.0,83867.0,0.0,0.0
20,2000-08-01,1230687.6,277449.02,97248.41,0.0,155984.8,177722.2,367640.2,0.0,0.0,2337017.84,753258.04,326791.38,380454.13,0.0,460211.83,0.0,0.0,90340.13,469778.0,153953.0,164800.0,0.0,0.0,160716.0,61904.0,84426.0,0.0,0.0
21,2000-09-01,1175375.41,314426.59,93311.15,0.0,151154.56,162546.5,344361.3,0.0,0.0,1095066.43,705308.02,308051.35,329746.67,0.0,444267.06,0.0,0.0,85907.96,463775.0,146346.0,159025.0,0.0,0.0,154606.0,61484.0,82341.0,0.0,0.0
22,2000-10-01,1291760.14,345750.17,95585.92,0.0,159800.61,192217.8,373836.7,0.0,0.0,848281.12,665841.19,300862.08,314372.22,0.0,441211.67,0.0,0.0,82831.67,463640.0,133602.0,145505.0,0.0,0.0,156059.0,60785.0,77844.0,0.0,0.0
23,2000-11-01,1173826.23,342447.63,89057.35,0.0,154188.89,167721.3,371395.1,0.0,0.0,842413.49,496203.36,295196.83,296671.5,0.0,404150.56,0.0,0.0,79316.31,477655.0,141437.0,147345.0,0.0,0.0,149894.0,59026.0,79314.0,0.0,0.0
24,2000-12-01,1207186.01,34771.25,90793.8,0.0,157328.52,190280.9,389565.1,0.0,0.0,171995.23,694469.84,205364.71,342411.12,0.0,434381.6,0.0,0.0,77048.2,497072.0,154066.0,161751.0,0.0,0.0,174939.0,64246.0,91171.0,0.0,0.0
25,2001-01-01,1469752.05,353488.07,89772.91,0.0,157008.16,179745.8,393145.1,0.0,0.0,970614.3,584089.9,284501.66,314161.11,0.0,429438.3,0.0,0.0,77746.44,449073.0,141903.0,150963.0,0.0,0.0,171664.0,57530.0,83624.0,0.0,0.0
26,2001-02-01,1153147.22,318078.3,78955.8,0.0,131421.11,169826.4,362721.8,0.0,0.0,906084.73,556069.01,245959.02,294302.49,0.0,374248.9,0.0,0.0,68683.19,403915.0,128822.0,139775.0,0.0,0.0,152234.0,51520.0,76305.0,0.0,0.0
27,2001-03-01,1452329.22,352160.77,89074.3,0.0,155594.09,190387.7,390978.1,0.0,0.0,1124014.18,695745.97,1419495.93,310400.37,0.0,470183.4,0.0,0.0,79394.15,469815.0,147717.0,160850.0,0.0,0.0,157288.0,56852.0,82379.0,0.0,0.0
28,2001-04-01,1681182.49,274937.45,87199.87,0.0,150676.35,181266.6,388493.2,0.0,0.0,1119320.93,683353.21,1289232.61,304061.16,0.0,467199.56,0.0,0.0,89736.85,445669.0,152856.0,159161.0,0.0,0.0,145993.0,52593.0,76462.0,0.0,0.0
29,2001-05-01,1732163.89,369822.36,92504.67,0.0,161176.71,197232.4,412070.0,0.0,0.0,1364195.99,871030.65,325568.89,353727.08,0.0,478104.8,0.0,0.0,102351.85,457036.0,158218.0,166772.0,0.0,0.0,142352.0,53138.0,76942.0,0.0,0.0
30,2001-06-01,1615057.29,358331.4,87568.43,0.0,155852.91,186819.4,389797.8,0.0,0.0,1220868.94,780250.14,365953.52,354989.74,0.0,467611.28,0.0,0.0,98173.68,424615.0,156105.0,152325.0,0.0,0.0,137139.0,53285.0,76633.0,0.0,0.0
31,2001-07-01,1649846.49,369341.87,90558.3,0.0,167252.85,191986.8,391462.4,0.0,0.0,1394464.58,822573.76,424548.31,353067.29,0.0,479462.91,0.0,0.0,99289.93,422495.0,146647.0,153404.0,0.0,0.0,152763.0,57903.0,79058.0,0.0,0.0
32,2001-08-01,1657657.37,366110.79,91042.35,0.0,166725.51,178491.6,397991.4,0.0,0.0,1238484.52,702572.7,397670.64,345180.13,0.0,461651.24,0.0,0.0,92822.96,416152.0,141414.0,153463.0,0.0,0.0,142494.0,52880.0,71802.0,0.0,0.0
33,2001-09-01,1630451.28,359862.98,89386.68,0.0,163566.58,177768.5,371368.1,0.0,0.0,1152914.22,767615.07,372676.28,334396.63,0.0,449097.89,0.0,0.0,81231.51,389752.0,126654.0,135374.0,0.0,0.0,133871.0,50751.0,66237.0,0.0,0.0
34,2001-10-01,1664011.34,384981.59,88499.87,0.0,169257.13,167136.8,384115.7,0.0,0.0,1263708.22,620423.95,354729.75,319148.51,0.0,410878.04,0.0,0.0,86708.41,400225.0,147416.0,147463.0,0.0,0.0,140213.0,52671.0,76426.0,0.0,0.0
35,2001-11-01,1700915.48,389777.84,88147.23,0.0,166829.72,138447.4,372804.0,0.0,0.0,1082519.61,491185.62,296160.8,318334.9,0.0,427284.81,0.0,0.0,79628.16,420525.0,149211.0,147944.0,0.0,0.0,137582.0,51348.0,65447.0,0.0,0.0
36,2001-12-01,1723162.67,403220.43,90676.42,0.0,172090.56,160990.9,385248.5,0.0,0.0,1076552.51,598377.48,339390.84,319042.06,0.0,475388.84,0.0,0.0,80946.43,404828.0,143594.0,106029.0,0.0,0.0,148163.0,54688.0,72262.0,0.0,0.0
37,2002-01-01,1684941.0,382536.12,86766.93,0.0,167704.27,162353.7,380904.1,0.0,0.0,985777.54,633602.66,359994.74,303695.47,0.0,468895.02,0.0,0.0,84936.02,367559.0,110923.0,125553.0,0.0,0.0,145595.0,50129.0,67175.0,0.0,0.0
38,2002-02-01,1516002.12,357192.65,77144.43,0.0,146086.56,145610.0,325803.1,0.0,0.0,961513.85,607197.82,325677.29,254724.36,0.0,406167.22,0.0,0.0,82322.95,397329.0,99453.0,135686.0,0.0,0.0,145881.0,48057.0,62261.0,0.0,0.0
39,2002-03-01,1690174.95,395151.53,84326.17,0.0,164126.94,164118.2,366148.4,0.0,0.0,1017311.49,747028.54,356058.95,294548.86,0.0,454820.84,0.0,0.0,90202.69,433705.0,91772.0,152406.0,0.0,0.0,154290.0,46203.0,64553.0,0.0,0.0
40,2002-04-01,1639327.27,381419.57,79593.3,0.0,159962.19,157314.6,358136.6,0.0,0.0,1131362.07,681859.32,357829.32,289657.02,0.0,423512.54,0.0,0.0,105012.28,476262.0,82661.0,147578.0,0.0,0.0,144081.0,46766.0,64559.0,0.0,0.0
41,2002-05-01,1656616.7,398416.42,81369.33,0.0,164463.93,169126.1,371828.7,0.0,0.0,1324451.52,788786.23,402607.03,305579.46,0.0,454540.98,0.0,0.0,131932.42,503553.0,90276.0,165073.0,0.0,0.0,143370.0,47895.0,71201.0,0.0,0.0
42,2002-06-01,1613858.77,383091.22,77170.35,0.0,155602.52,169171.7,355919.8,0.0,0.0,1443270.69,844187.29,407464.22,307847.19,0.0,443450.53,0.0,0.0,136113.29,435237.0,101651.0,144772.0,0.0,0.0,129048.0,46192.0,59522.0,0.0,0.0
43,2002-07-01,1702566.22,398632.82,80102.64,0.0,157093.0,174332.56,377150.7,0.0,0.0,1556562.52,886989.36,453681.7,322861.35,0.0,475462.71,0.0,0.0,144413.89,426578.0,113613.0,209435.0,0.0,0.0,135890.0,47765.0,64675.0,0.0,0.0
44,2002-08-01,1676973.62,401890.03,81237.67,0.0,156655.7,168383.8,371052.8,0.0,0.0,1325690.64,828599.69,1012024.22,291238.65,0.0,480983.84,0.0,0.0,142394.21,440337.0,98140.0,149745.0,0.0,0.0,130884.0,47280.0,61999.0,0.0,0.0
45,2002-09-01,1641319.2,392492.61,77274.07,0.0,152581.9,157579.5,356795.5,0.0,0.0,1192486.27,745902.14,460868.81,279028.01,0.0,440825.98,0.0,0.0,137292.44,405234.0,106896.0,132292.0,0.0,0.0,116105.0,42614.0,54183.0,0.0,0.0
46,2002-10-01,1680680.61,404921.41,78245.17,0.0,156880.99,147424.5,370675.1,0.0,0.0,1084952.6,601513.08,377191.08,281186.16,0.0,437690.91,0.0,0.0,114638.02,425543.0,103030.0,139307.0,0.0,0.0,125467.0,46544.0,57409.0,0.0,0.0
47,2002-11-01,1620379.8,395509.97,73372.17,0.0,148213.1,140958.1,354593.9,0.0,0.0,1058147.41,584142.24,342713.8,263982.41,0.0,397425.99,0.0,0.0,94184.77,432980.0,106301.0,141663.0,0.0,0.0,123131.0,42886.0,56371.0,0.0,0.0
48,2002-12-01,1771521.44,420702.06,77659.33,0.0,153246.53,142567.97,368963.7,0.0,0.0,1143657.75,531830.01,364794.74,263265.07,0.0,413862.52,0.0,0.0,89526.43,447761.0,109496.0,146093.0,0.0,0.0,137779.0,47001.0,64637.0,0.0,0.0
49,2003-01-01,1649074.12,417955.52,76726.7,0.0,154485.3,140859.3,373887.0,0.0,0.0,1096780.39,602472.69,396780.43,258340.96,0.0,423022.84,0.0,0.0,100116.02,404251.0,109900.0,132402.0,0.0,0.0,141676.0,45499.0,56752.0,0.0,0.0
50,2003-02-01,1480796.75,382614.92,68201.22,0.0,139539.31,135977.99,331610.9,0.0,0.0,1052357.09,678886.19,381024.51,228065.58,0.0,381681.14,0.0,0.0,102549.66,427503.0,102400.0,133646.0,0.0,0.0,124153.0,39834.0,55217.0,0.0,0.0
51,2003-03-01,1661922.83,436023.69,74494.94,0.0,156328.01,146311.78,369883.8,0.0,0.0,1197807.32,725029.0,405527.24,285404.67,0.0,423820.54,0.0,0.0,116038.26,497478.0,106819.0,138623.0,0.0,0.0,126888.0,42348.0,54638.0,0.0,0.0
52,2003-04-01,1621344.53,442685.16,71214.23,0.0,151870.93,139230.1,361600.6,0.0,0.0,1233182.43,704658.94,396494.41,336472.57,0.0,435432.5,0.0,0.0,116932.11,464705.0,109432.0,140923.0,0.0,0.0,128755.0,42250.0,57853.0,0.0,0.0
53,2003-05-01,1664685.32,465181.61,75330.24,0.0,158194.56,154821.5,368559.3,0.0,0.0,1536331.32,865201.57,487057.02,326938.37,207364.98,444390.6,0.0,0.0,116997.68,456708.0,120946.0,146397.0,0.0,0.0,120435.0,42920.0,54315.0,0.0,0.0
54,2003-06-01,1602369.69,447805.82,74375.13,0.0,152860.22,148269.9,345029.4,0.0,373334.44,1645160.2,893643.48,502344.92,319196.26,204547.78,437858.79,0.0,0.0,122494.39,422673.0,112888.0,137338.0,0.0,0.0,114983.0,41057.0,51296.0,0.0,0.0
55,2003-07-01,1650213.77,468379.44,75811.46,0.0,158484.4,146285.3,349517.8,0.0,363178.3,1743623.52,903334.0,521701.01,323600.74,287466.88,447140.71,0.0,0.0,127016.6,428542.0,114090.0,144782.0,0.0,0.0,129992.0,45188.0,55714.0,0.0,0.0
56,2003-08-01,1637072.8,473659.91,74718.01,0.0,157157.86,150180.3,333901.1,0.0,378143.97,1749130.13,955540.95,548326.12,322609.88,301585.49,441365.03,0.0,0.0,124324.19,410709.0,118615.0,149607.0,0.0,0.0,122901.0,42905.0,53316.0,0.0,0.0
57,2003-09-01,1545806.81,459105.61,71847.87,0.0,150440.09,144277.9,319499.4,0.0,380142.52,1556030.46,966541.53,513748.29,305032.12,293591.19,418669.57,0.0,0.0,115672.44,420166.0,119157.0,158472.0,0.0,0.0,121262.0,41906.0,53915.0,0.0,0.0
58,2003-10-01,1573741.39,474025.82,71785.95,0.0,156787.56,144518.1,321167.9,0.0,369375.32,1381951.5,941803.38,489484.55,304711.3,310403.61,429433.19,0.0,0.0,114823.23,449309.0,113519.0,154874.0,0.0,0.0,128846.0,43635.0,56763.0,0.0,0.0
59,2003-11-01,1514054.76,459532.15,69625.03,0.0,149458.38,133185.7,304643.19,0.0,382709.73,1271620.89,866366.36,412661.62,283414.72,275378.78,401342.8,0.0,0.0,108731.54,416998.0,118435.0,145369.0,0.0,0.0,115163.0,42085.0,51292.0,0.0,0.0
60,2003-12-01,1547427.25,479485.13,71307.54,0.0,157065.9,137960.3,313428.6,0.0,358256.36,1270820.66,905491.3,459540.92,287776.84,301674.66,404490.88,0.0,0.0,109558.61,445023.0,130149.0,159401.0,0.0,0.0,140091.0,47327.0,60267.0,0.0,0.0
61,2004-01-01,1515184.56,476266.51,70511.1,0.0,155269.12,140745.6,299066.8,0.0,359320.52,1250945.83,968705.07,463390.66,252768.25,308791.14,404688.16,0.0,0.0,104739.56,414985.0,115937.0,142423.0,0.0,0.0,138245.0,44212.0,58434.0,0.0,0.0
62,2004-02-01,1424352.6,450416.44,65147.27,0.0,143872.12,129100.3,282376.6,0.0,336042.04,1287555.87,898943.9,463561.29,234470.2,290862.98,373745.31,0.0,0.0,99823.47,387524.0,113756.0,134912.0,0.0,0.0,122125.0,44410.0,52154.0,0.0,0.0
63,2004-03-01,1429361.09,481843.61,71692.51,0.0,153983.59,135392.92,300716.5,0.0,317309.26,1382899.64,951511.78,537529.71,246755.41,311241.18,389918.96,0.0,0.0,110233.72,502814.0,132282.0,176738.0,0.0,0.0,127789.0,47636.0,56601.0,0.0,0.0
64,2004-04-01,1368282.57,478624.04,71224.53,0.0,148086.14,132400.9,291257.4,0.0,358731.18,1343503.72,936666.45,526044.45,231081.1,300688.84,385179.17,0.0,0.0,101789.57,491316.0,136496.0,143797.0,0.0,0.0,125405.0,45967.0,56003.0,0.0,0.0
65,2004-05-01,1520703.47,511798.68,72241.77,0.0,152881.73,136239.9,295272.7,0.0,357581.12,1534683.74,981097.76,557095.59,245418.43,314084.53,380513.85,0.0,0.0,106815.72,498747.0,130082.0,150603.0,0.0,0.0,121673.0,44845.0,52591.0,0.0,0.0
66,2004-06-01,1453690.41,495931.14,71409.39,0.0,148230.19,132742.2,282576.5,0.0,354302.93,1551710.23,966671.3,530529.19,234581.69,305742.26,373935.88,0.0,0.0,97870.36,490248.0,118800.0,142993.0,0.0,0.0,120419.0,36464.0,52816.0,0.0,0.0
67,2004-07-01,1473852.44,501560.92,74682.92,0.0,153088.68,134624.86,294588.7,0.0,333585.5,1580806.01,978453.0,552401.55,236049.42,305994.8,391576.36,0.0,0.0,97040.68,474459.0,121335.0,150737.0,0.0,0.0,134067.0,44953.0,57679.0,0.0,0.0
68,2004-08-01,1431554.05,509285.53,76082.99,0.0,155588.89,134704.9,299827.3,0.0,339981.17,1551571.25,988767.95,557914.21,230148.66,300302.49,394054.13,0.0,0.0,97945.85,478304.0,122437.0,135262.0,0.0,0.0,124468.0,43673.0,53446.0,0.0,0.0
69,2004-09-01,1432552.59,498667.47,72558.56,0.0,151962.67,127300.8,288952.4,0.0,345476.51,1503270.31,918392.07,539206.4,215790.34,292966.09,372385.46,0.0,0.0,93426.4,485855.0,127073.0,140155.0,0.0,0.0,124499.0,43241.0,53986.0,0.0,0.0
70,2004-10-01,1448173.77,515429.33,75131.8,0.0,160257.67,130795.7,296253.0,0.0,343338.36,1358198.91,892315.77,546043.1,218801.71,319573.98,384730.67,0.0,0.0,95113.34,495615.0,130623.0,140563.0,0.0,0.0,128188.0,43084.0,55775.0,0.0,0.0
71,2004-11-01,1321007.6,495606.96,69767.95,0.0,156905.79,122278.99,285208.8,0.0,350105.13,1320852.14,836883.56,516174.66,212605.04,264804.39,348990.12,0.0,0.0,89610.68,495791.0,121314.0,140207.0,0.0,0.0,126354.0,43189.0,55572.0,0.0,0.0
72,2004-12-01,1413075.55,507957.47,72024.6,0.0,162115.98,123289.11,297406.5,0.0,323235.28,1360860.77,925357.33,518989.98,218380.53,295642.31,348816.81,0.0,0.0,90433.18,549696.0,134185.03,149691.0,0.0,0.0,150488.0,48272.0,66350.0,0.0,0.0
73,2005-01-01,1385201.75,507736.12,70968.52,0.0,160326.46,129685.54,304383.4,0.0,327647.11,1344076.13,768750.47,522315.68,215001.28,419981.92,371155.57,0.0,0.0,89751.3,539500.0,117550.0,141960.0,0.0,0.0,148415.0,44457.0,60484.0,0.0,0.0
74,2005-02-01,1233715.34,463106.93,62450.35,0.0,146427.03,114947.42,282701.9,0.0,336641.48,1135523.78,894134.83,484675.94,188534.92,364268.9,333261.88,0.0,0.0,80402.25,455843.0,114712.29,130390.0,0.0,0.0,133148.0,40404.96,54724.0,0.0,0.0
75,2005-03-01,1360467.03,520866.41,68588.33,0.0,162072.28,124880.59,313291.2,0.0,307664.11,1155467.63,975067.52,551771.61,207854.02,405986.6,369635.42,0.0,0.0,90892.58,586775.0,115115.53,133045.0,0.0,0.0,156126.0,41348.28,48438.0,0.0,0.0
76,2005-04-01,1324239.05,514106.02,67433.89,0.0,153461.45,110060.57,294253.5,0.0,329724.99,1274391.35,888622.05,540451.31,201953.69,395129.42,352992.71,0.0,0.0,88412.64,600737.0,108218.23,126844.0,0.0,0.0,138931.0,36635.24,48312.0,0.0,0.0
77,2005-05-01,1377566.89,530313.48,75366.06,0.0,157067.78,130042.46,307677.1,0.0,311162.92,1463365.9,1025731.77,567322.35,210265.96,418527.28,400009.55,0.0,0.0,94204.55,577651.0,112664.51,131350.0,0.0,0.0,137516.0,37588.05,53536.0,0.0,0.0
78,2005-06-01,1301519.66,503975.81,72262.09,0.0,151819.77,127080.56,285822.1,0.0,316231.05,1420735.26,1040678.26,551620.02,203242.58,409258.14,408334.45,0.0,0.0,88436.72,531378.0,114378.86,119550.0,0.0,0.0,132385.0,37110.18,53530.0,0.0,0.0
79,2005-07-01,1344961.54,514902.79,73263.39,0.0,156922.69,130214.57,294041.7,0.0,306161.29,1443279.8,1106967.44,593782.56,222067.24,395721.84,420835.37,0.0,0.0,91367.84,543082.0,126207.87,124960.0,0.0,0.0,145694.0,43125.91,58152.0,0.0,0.0
80,2005-08-01,1311095.03,521650.41,74022.89,0.0,161819.94,129449.07,295764.3,0.0,320304.14,1404287.37,1114216.72,599073.44,219498.18,388112.54,429179.77,0.0,0.0,89359.81,548520.0,137658.0,130748.0,0.0,0.0,148104.0,43323.24,60496.0,0.0,0.0
81,2005-09-01,1209720.18,503922.87,70985.17,0.0,158176.86,120069.84,282519.0,0.0,323878.55,1271130.09,1068722.83,561696.43,206736.6,362567.08,409522.76,0.0,0.0,79492.62,562897.0,136026.63,136156.0,0.0,0.0,145098.0,41559.38,59475.0,0.0,0.0
82,2005-10-01,1232444.23,503678.72,51200.88,0.0,140394.21,119834.1,284795.1,0.0,304410.27,1245952.38,1013777.37,585807.81,206570.73,321328.37,150291.71,0.0,0.0,84119.79,579706.0,110353.53,140846.0,141758.0,0.0,155922.0,44816.36,61777.0,46854.0,0.0
83,2005-11-01,1249812.78,489814.13,49376.98,0.0,149374.32,117579.65,275212.6,0.0,289171.77,1168727.3,1038650.58,565548.33,195950.46,337167.31,136529.31,0.0,0.0,83858.84,590031.0,126046.64,142747.0,142827.0,0.0,154939.0,40873.34,61716.0,46399.0,0.0
84,2005-12-01,1294865.74,533802.97,51103.04,0.0,159247.63,107379.68,269461.6,0.0,288921.76,1160545.23,958235.44,570559.85,199824.23,401187.36,142509.02,0.0,0.0,83147.8,629907.0,142836.37,145045.0,146545.0,0.0,169819.0,48178.25,70662.0,50288.0,0.0
85,2006-01-01,1297534.03,513833.76,51397.89,0.0,157032.05,102842.77,272000.25,0.0,301047.01,1124727.24,1066310.62,574902.45,195138.62,420367.6,142919.27,0.0,0.0,88420.04,560036.0,120964.91,126402.0,137438.0,0.0,178285.0,45012.65,66417.0,52561.0,0.0
86,2006-02-01,1053945.13,472977.31,47194.28,0.0,141609.05,108993.5,242180.0,0.0,298520.26,1063744.52,990901.89,523393.97,163984.15,376337.65,130736.83,0.0,0.0,84319.1,540945.0,109281.13,120252.0,122997.0,0.0,162925.0,40217.88,60870.0,46563.0,0.0
87,2006-03-01,1285182.31,530044.74,51935.78,0.0,159164.45,130402.52,266926.2,0.0,273602.98,1206294.93,1035528.98,590201.14,185382.11,421787.98,142933.51,0.0,0.0,92811.44,614627.0,134860.18,144534.0,155262.0,0.0,168065.0,44909.22,65726.0,51728.0,0.0
88,2006-04-01,1241975.61,501508.55,50124.06,0.0,155189.88,130661.54,252125.8,0.0,294668.83,1166160.24,1035318.79,572885.45,178781.51,413591.46,141539.73,0.0,0.0,85068.78,607761.0,129983.59,139215.0,149556.0,0.0,165642.0,45365.21,62717.0,49474.0,0.0
89,2006-05-01,1291567.99,540125.79,54489.78,0.0,161830.6,131901.95,265648.0,0.0,295021.68,1281285.37,1115036.54,575611.91,187161.48,418227.62,150383.8,0.0,0.0,89150.65,616060.0,139223.92,146958.0,148467.0,0.0,166414.0,42828.6,65770.0,49842.0,0.0
90,2006-06-01,1244391.16,520190.75,51896.67,0.0,157504.99,126413.32,256563.15,0.0,310177.97,1314672.23,1086825.61,587425.27,178878.95,405016.37,141692.84,0.0,0.0,85445.32,615745.0,143170.55,131171.0,147303.0,0.0,155678.0,41635.52,60569.0,47085.0,0.0
91,2006-07-01,1280399.28,547453.2,54796.26,0.0,164927.11,129036.44,266211.0,65715.56,311899.82,1377487.62,1099509.93,597610.43,183959.53,428850.57,137185.58,0.0,72218.47,85557.72,597990.0,117010.33,125375.0,141353.0,0.0,169097.0,44692.69,64596.0,48949.0,0.0
92,2006-08-01,1262420.42,530691.98,55955.55,0.0,164467.74,128837.98,268598.3,67381.54,316223.39,1342639.15,1100188.02,651376.86,177645.49,407578.78,146624.07,0.0,92151.89,87108.59,610235.0,128206.63,131378.0,142858.0,0.0,180723.0,44629.6,70360.0,53383.0,0.0
93,2006-09-01,1234876.82,524554.45,61108.28,174454.12,159135.27,120275.42,255439.6,62222.02,307220.6,1271654.76,1020012.54,509614.44,166133.72,397533.87,142723.18,40187.78,80971.81,82528.83,625336.0,133012.84,134097.0,145058.0,0.0,172453.0,43885.0,68049.0,52621.0,0.0
94,2006-10-01,1268407.24,541812.31,62823.67,181652.98,159539.36,123385.75,264927.4,64331.38,295884.73,1230797.94,1054402.56,504741.44,159217.61,392910.74,148408.58,41086.16,84924.5,82536.48,650741.0,131425.68,141767.0,158803.0,0.0,182283.0,45250.54,70878.0,53991.0,0.0
